user_id,book_title,rating
user_242,To Kill a Mockingbird,4
user_176,Into Thin Air,4
user_398,Neuromancer,3
user_230,A Little Life,3
user_390,"Guns, Germs, and Steel",3
user_20,The Da Vinci Code,2
user_78,To Kill a Mockingbird,5
user_191,Jane Eyre,4
user_109,Anna Karenina,4
user_166,Ender's Game,3
user_84,And Then There Were None,3
user_219,"Thinking, Fast and Slow",3
user_200,The Wright Brothers,3
user_51,"Guns, Germs, and Steel",2
user_214,The Name of the Wind,3
user_379,The Hobbit,4
user_287,"Guns, Germs, and Steel",4
user_270,And Then There Were None,2
user_50,The Silence of the Lambs,4
user_278,The Girl with the Dragon Tattoo,3
user_296,Dune,5
user_164,The Girl with the Dragon Tattoo,4
user_377,Circe,4
user_328,"Thinking, Fast and Slow",4
user_54,Rebecca,4
user_11,Moby-Dick,4
user_313,The Great Gatsby,3
user_219,Wuthering Heights,2
user_74,Neuromancer,4
user_346,Wuthering Heights,4
user_235,Anna Karenina,4
user_39,Foundation,4
user_139,Moby-Dick,4
user_51,The Left Hand of Darkness,4
user_249,A Game of Thrones,4
user_394,To Kill a Mockingbird,4
user_77,The Hobbit,3
user_309,"Guns, Germs, and Steel",2
user_197,The Name of the Wind,3
user_76,War and Peace,4
user_246,Gone Girl,3
user_24,A Brief History of Time,3
user_392,The Left Hand of Darkness,4
user_361,"Thinking, Fast and Slow",4
user_305,The Da Vinci Code,3
user_183,Crime and Punishment,3
user_205,Dune,4
user_383,Moby-Dick,4
user_149,Rebecca,3
user_309,The Left Hand of Darkness,4
user_311,To Kill a Mockingbird,3
user_3,And Then There Were None,3
user_146,The Kite Runner,4
user_243,Never Let Me Go,5
user_1,The Hound of the Baskervilles,4
user_392,The Kite Runner,3
user_59,War and Peace,4
user_201,Circe,5
user_379,A Game of Thrones,5
user_244,Pride and Prejudice,3
user_258,A Game of Thrones,5
user_127,The Silence of the Lambs,4
user_249,Jane Eyre,3
user_366,A Brief History of Time,3
user_242,The Hound of the Baskervilles,4
user_26,Jane Eyre,3
user_216,The Hobbit,4
user_134,In Cold Blood,4
user_23,Educated,4
user_134,The Hobbit,4
user_99,Beloved,3
user_345,Sapiens,2
user_46,Rebecca,3
user_122,Anna Karenina,3
user_241,The Midnight Library,5
user_324,Anna Karenina,4
user_58,Neuromancer,4
user_147,Gone Girl,4
user_352,Educated,4
user_142,Moby-Dick,3
user_311,The Hound of the Baskervilles,4
user_361,The Night Circus,4
user_113,The Name of the Wind,3
user_326,Into Thin Air,3
user_103,Beloved,5
user_192,The Hound of the Baskervilles,4
user_189,Jane Eyre,3
user_229,To Kill a Mockingbird,4
user_102,The Da Vinci Code,3
user_163,The Immortal Life of Henrietta Lacks,4
user_278,Pride and Prejudice,4
user_193,Jane Eyre,4
user_64,Never Let Me Go,5
user_3,Educated,3
user_351,Jane Eyre,4
user_342,A Game of Thrones,5
user_66,The Girl with the Dragon Tattoo,5
user_329,The Wright Brothers,4
user_395,A Game of Thrones,5
user_314,The Wright Brothers,3
user_273,A Game of Thrones,5
user_389,The Hobbit,5
user_45,Great Expectations,2
user_164,Sapiens,3
user_382,Great Expectations,2
user_135,A Brief History of Time,4
user_280,War and Peace,4
user_371,The Road,3
user_12,Ender's Game,3
user_224,Crime and Punishment,3
user_69,The Name of the Wind,3
user_346,The Immortal Life of Henrietta Lacks,3
user_183,Into Thin Air,3
user_110,The Fellowship of the Ring,3
user_47,Foundation,4
user_238,Rebecca,3
user_329,Sapiens,3
user_128,A Game of Thrones,4
user_108,And Then There Were None,4
user_200,To Kill a Mockingbird,3
user_16,War and Peace,4
user_100,The Left Hand of Darkness,4
user_385,The Da Vinci Code,3
user_165,The Left Hand of Darkness,4
user_9,Moby-Dick,4
user_218,Mistborn,4
user_117,War and Peace,4
user_188,The Hobbit,4
user_107,"Thinking, Fast and Slow",4
user_328,Dune,4
user_134,Never Let Me Go,5
user_297,Sapiens,4
user_329,The Kite Runner,3
user_338,War and Peace,4
user_371,Wuthering Heights,3
user_116,The Night Circus,2
user_80,Neuromancer,3
user_100,Where the Crawdads Sing,3
user_119,Educated,4
user_44,Gone Girl,4
user_84,Circe,3
user_247,The Immortal Life of Henrietta Lacks,2
user_325,Educated,3
user_280,The Name of the Wind,3
user_19,The Road,2
user_374,Gone Girl,4
user_370,And Then There Were None,3
user_261,Neuromancer,4
user_210,Jane Eyre,4
user_239,Great Expectations,2
user_175,Anna Karenina,4
user_190,Gone Girl,3
user_176,Gone Girl,5
user_377,Beloved,4
user_143,Rebecca,4
user_62,To Kill a Mockingbird,5
user_218,Jane Eyre,3
user_35,The Kite Runner,3
user_89,Circe,4
user_207,The Wright Brothers,2
user_275,Mistborn,4
user_19,Dune,4
user_73,Great Expectations,3
user_71,Rebecca,2
user_321,Great Expectations,3
user_90,The Night Circus,2
user_112,The Night Circus,2
user_351,Where the Crawdads Sing,3
user_203,Sapiens,4
user_58,Never Let Me Go,5
user_131,The Fellowship of the Ring,4
user_150,Pride and Prejudice,3
user_177,The Girl with the Dragon Tattoo,3
user_333,To Kill a Mockingbird,5
user_22,The Wright Brothers,3
user_269,The Night Circus,3
user_278,Neuromancer,4
user_24,Circe,4
user_306,The Midnight Library,4
user_10,Dune,5
user_25,Mistborn,4
user_141,Where the Crawdads Sing,4
user_111,A Game of Thrones,5
user_265,Normal People,4
user_79,The Hobbit,5
user_118,The Immortal Life of Henrietta Lacks,4
user_333,Gone Girl,4
user_291,A Little Life,4
user_31,Where the Crawdads Sing,4
user_47,The Name of the Wind,4
user_272,Educated,4
user_369,The Da Vinci Code,3
user_95,The Silence of the Lambs,4
user_390,Pride and Prejudice,4
user_143,The Kite Runner,4
user_342,The Night Circus,4
user_55,Beloved,4
user_341,The Silence of the Lambs,4
user_190,The Night Circus,3
user_374,Moby-Dick,5
user_146,Great Expectations,3
user_376,A Brief History of Time,3
user_89,Pride and Prejudice,3
user_123,The Night Circus,3
user_295,The Wright Brothers,4
user_92,Pride and Prejudice,4
user_332,The Hound of the Baskervilles,4
user_43,The Girl with the Dragon Tattoo,5
user_96,War and Peace,4
user_246,The Da Vinci Code,3
user_144,Sapiens,4
user_55,Circe,5
user_259,The Immortal Life of Henrietta Lacks,5
user_237,Educated,4
user_62,Great Expectations,3
user_107,Beloved,5
user_47,The Hobbit,4
user_177,Foundation,4
user_136,Rebecca,4
user_362,Jane Eyre,4
user_343,The Name of the Wind,2
user_386,The Wright Brothers,5
user_342,The Da Vinci Code,4
user_75,Neuromancer,4
user_121,The Left Hand of Darkness,5
user_58,Anna Karenina,4
user_318,A Brief History of Time,3
user_57,In Cold Blood,5
user_128,Sapiens,2
user_280,Mistborn,3
user_65,Sapiens,3
user_311,The Immortal Life of Henrietta Lacks,4
user_56,The Silence of the Lambs,5
user_228,The Da Vinci Code,2
user_356,Anna Karenina,4
user_315,Circe,5
user_18,The Wright Brothers,3
user_42,The Hobbit,4
user_85,A Brief History of Time,2
user_361,Neuromancer,4
user_383,Jane Eyre,4
user_49,The Hobbit,5
user_175,Beloved,4
user_230,Crime and Punishment,4
user_372,Educated,3
user_323,Jane Eyre,3
user_100,The Fellowship of the Ring,5
user_363,Beloved,4
user_28,Beloved,4
user_2,The Name of the Wind,4
user_290,Foundation,3
user_287,Beloved,5
user_222,In Cold Blood,5
user_223,Jane Eyre,3
user_384,Gone Girl,3
user_300,The Kite Runner,5
user_192,A Brief History of Time,3
user_44,Mistborn,4
user_137,Educated,4
user_257,Never Let Me Go,5
user_228,Moby-Dick,3
user_247,Crime and Punishment,2
user_90,A Little Life,3
user_148,"Guns, Germs, and Steel",4
user_42,The Silence of the Lambs,2
user_33,Foundation,3
user_354,A Little Life,4
user_163,Circe,2
user_294,A Brief History of Time,3
user_309,Foundation,2
user_354,A Game of Thrones,5
user_147,War and Peace,5
user_383,Ender's Game,3
user_26,Never Let Me Go,4
user_69,Normal People,3
user_396,Moby-Dick,5
user_31,Great Expectations,3
user_375,The Night Circus,3
user_118,The Left Hand of Darkness,5
user_278,A Little Life,4
user_57,The Immortal Life of Henrietta Lacks,3
user_233,The Silence of the Lambs,4
user_17,Crime and Punishment,4
user_87,Pride and Prejudice,4
user_70,Anna Karenina,4
user_278,The Immortal Life of Henrietta Lacks,4
user_92,Rebecca,3
user_327,The Left Hand of Darkness,4
user_84,Wuthering Heights,3
user_130,The Girl with the Dragon Tattoo,4
user_7,The Night Circus,4
user_162,The Fellowship of the Ring,5
user_19,Foundation,4
user_360,Dune,5
user_93,The Kite Runner,5
user_213,Mistborn,3
user_232,The Kite Runner,5
user_335,Jane Eyre,4
user_251,To Kill a Mockingbird,3
user_238,Mistborn,3
user_40,A Little Life,3
user_324,A Game of Thrones,4
user_103,A Game of Thrones,5
user_113,The Great Gatsby,3
user_274,Wuthering Heights,3
user_229,The Da Vinci Code,2
user_263,Educated,4
user_210,The Midnight Library,2
user_197,Sapiens,4
user_101,Jane Eyre,3
user_213,Moby-Dick,4
user_126,War and Peace,2
user_120,The Da Vinci Code,4
user_393,The Name of the Wind,2
user_93,Educated,4
user_115,Great Expectations,2
user_394,Never Let Me Go,5
user_99,The Girl with the Dragon Tattoo,3
user_266,"Thinking, Fast and Slow",2
user_34,The Kite Runner,4
user_285,A Little Life,4
user_384,The Da Vinci Code,4
user_226,Educated,2
user_181,And Then There Were None,3
user_398,Circe,3
user_1,Foundation,3
user_150,Wuthering Heights,3
user_215,Jane Eyre,5
user_263,Crime and Punishment,3
user_333,In Cold Blood,5
user_80,Mistborn,3
user_265,The Hobbit,5
user_79,To Kill a Mockingbird,4
user_155,The Road,3
user_8,The Wright Brothers,3
user_103,The Immortal Life of Henrietta Lacks,4
user_277,And Then There Were None,2
user_275,Where the Crawdads Sing,4
user_39,Neuromancer,4
user_140,The Road,4
user_99,"Thinking, Fast and Slow",3
user_329,The Hound of the Baskervilles,5
user_399,The Road,3
user_14,Circe,4
user_253,A Game of Thrones,5
user_47,The Midnight Library,2
user_240,The Kite Runner,5
user_131,Foundation,4
user_204,The Wright Brothers,4
user_193,Great Expectations,3
user_348,Crime and Punishment,3
user_64,Great Expectations,3
user_215,The Hobbit,4
user_149,Circe,4
user_82,Wuthering Heights,4
user_58,Dune,5
user_333,Sapiens,4
user_156,Normal People,2
user_313,The Midnight Library,3
user_34,The Fellowship of the Ring,4
user_28,A Brief History of Time,2
user_277,Gone Girl,3
user_301,The Immortal Life of Henrietta Lacks,3
user_271,Sapiens,2
user_391,The Hobbit,5
user_92,The Girl with the Dragon Tattoo,4
user_397,The Girl with the Dragon Tattoo,3
user_131,Neuromancer,4
user_123,The Fellowship of the Ring,4
user_142,A Brief History of Time,3
user_386,Educated,5
user_36,"Guns, Germs, and Steel",3
user_232,Where the Crawdads Sing,4
user_290,The Hobbit,3
user_397,A Little Life,4
user_171,A Little Life,4
user_299,The Silence of the Lambs,4
user_53,And Then There Were None,3
user_328,And Then There Were None,2
user_112,Educated,3
user_164,The Night Circus,2
user_211,To Kill a Mockingbird,5
user_117,A Game of Thrones,4
user_152,Into Thin Air,3
user_182,The Left Hand of Darkness,4
user_155,The Immortal Life of Henrietta Lacks,5
user_164,To Kill a Mockingbird,3
user_388,Gone Girl,3
user_124,Normal People,4
user_206,War and Peace,4
user_293,Where the Crawdads Sing,4
user_37,The Fellowship of the Ring,5
user_306,Never Let Me Go,5
user_311,In Cold Blood,5
user_397,A Game of Thrones,5
user_226,The Left Hand of Darkness,4
user_83,Normal People,2
user_20,Never Let Me Go,5
user_253,Educated,4
user_263,The Night Circus,3
user_133,Rebecca,3
user_356,Ender's Game,4
user_363,Ender's Game,3
user_353,A Brief History of Time,4
user_113,The Silence of the Lambs,4
user_378,Neuromancer,2
user_358,Crime and Punishment,4
user_243,War and Peace,4
user_5,Dune,4
user_268,The Midnight Library,3
user_6,Educated,3
user_271,"Guns, Germs, and Steel",3
user_356,Moby-Dick,5
user_282,Beloved,4
user_393,A Little Life,3
user_114,The Road,3
user_312,The Great Gatsby,4
user_342,Never Let Me Go,5
user_391,The Wright Brothers,3
user_318,Gone Girl,2
user_281,Never Let Me Go,3
user_199,The Immortal Life of Henrietta Lacks,4
user_253,The Da Vinci Code,3
user_292,The Fellowship of the Ring,4
user_181,The Hound of the Baskervilles,4
user_167,The Girl with the Dragon Tattoo,4
user_383,To Kill a Mockingbird,4
user_386,Circe,5
user_138,The Name of the Wind,3
user_244,The Wright Brothers,3
user_218,Into Thin Air,3
user_354,Ender's Game,3
user_129,Mistborn,4
user_79,The Name of the Wind,4
user_136,The Great Gatsby,4
user_337,Into Thin Air,3
user_323,Where the Crawdads Sing,4
user_253,The Night Circus,2
user_198,The Name of the Wind,3
user_33,Dune,4
user_389,The Da Vinci Code,3
user_125,Sapiens,3
user_391,Anna Karenina,3
user_288,Ender's Game,4
user_187,The Name of the Wind,3
user_81,The Night Circus,3
user_290,Where the Crawdads Sing,4
user_71,To Kill a Mockingbird,3
user_125,The Midnight Library,3
user_185,A Game of Thrones,5
user_260,Never Let Me Go,3
user_375,Educated,4
user_331,Educated,4
user_15,The Girl with the Dragon Tattoo,5
user_153,Wuthering Heights,4
user_41,Moby-Dick,4
user_397,The Fellowship of the Ring,4
user_312,Foundation,3
user_22,The Road,4
user_227,And Then There Were None,2
user_119,Beloved,5
user_143,The Da Vinci Code,3
user_318,The Great Gatsby,4
user_33,Where the Crawdads Sing,3
user_288,Circe,4
user_228,The Kite Runner,3
user_168,Moby-Dick,5
user_162,The Wright Brothers,4
user_129,Wuthering Heights,3
user_18,"Guns, Germs, and Steel",2
user_239,Crime and Punishment,3
user_39,Ender's Game,4
user_201,Anna Karenina,5
user_172,Pride and Prejudice,4
user_120,The Kite Runner,2
user_311,Great Expectations,3
user_234,The Road,3
user_266,A Game of Thrones,5
user_182,The Immortal Life of Henrietta Lacks,4
user_286,Rebecca,2
user_379,The Wright Brothers,3
user_323,Educated,3
user_130,The Wright Brothers,3
user_150,Moby-Dick,5
user_237,A Game of Thrones,5
user_268,A Brief History of Time,3
user_35,Anna Karenina,5
user_256,Sapiens,4
user_4,A Game of Thrones,5
user_396,War and Peace,4
user_100,Anna Karenina,4
user_315,Into Thin Air,4
user_324,In Cold Blood,5
user_111,Jane Eyre,4
user_136,Moby-Dick,4
user_299,Pride and Prejudice,3
user_319,The Name of the Wind,3
user_262,The Road,4
user_211,And Then There Were None,3
user_316,The Girl with the Dragon Tattoo,3
user_156,The Da Vinci Code,2
user_329,A Brief History of Time,5
user_319,The Hobbit,4
user_377,Neuromancer,3
user_115,The Left Hand of Darkness,3
user_12,Rebecca,4
user_386,Gone Girl,5
user_125,In Cold Blood,4
user_60,Wuthering Heights,4
user_88,Moby-Dick,5
user_244,The Road,3
user_208,Never Let Me Go,5
user_288,Anna Karenina,4
user_6,The Silence of the Lambs,4
user_78,Crime and Punishment,2
user_253,The Immortal Life of Henrietta Lacks,4
user_232,The Fellowship of the Ring,4
user_269,Where the Crawdads Sing,4
user_141,Anna Karenina,3
user_122,Gone Girl,4
user_182,And Then There Were None,4
user_124,Dune,4
user_99,Pride and Prejudice,3
user_264,Sapiens,4
user_303,The Kite Runner,2
user_46,Never Let Me Go,5
user_353,Into Thin Air,3
user_308,The Kite Runner,4
user_353,The Hobbit,5
user_268,Wuthering Heights,4
user_381,Pride and Prejudice,4
user_149,The Hobbit,5
user_81,Beloved,4
user_17,The Immortal Life of Henrietta Lacks,3
user_301,The Da Vinci Code,3
user_213,Dune,3
user_115,The Night Circus,2
user_198,Never Let Me Go,5
user_253,Neuromancer,3
user_174,To Kill a Mockingbird,4
user_386,Moby-Dick,5
user_11,The Left Hand of Darkness,5
user_56,The Great Gatsby,4
user_350,Neuromancer,3
user_335,Into Thin Air,3
user_377,The Great Gatsby,3
user_27,The Hound of the Baskervilles,3
user_90,The Name of the Wind,4
user_222,Neuromancer,3
user_228,In Cold Blood,4
user_190,Wuthering Heights,3
user_174,The Hobbit,4
user_22,"Guns, Germs, and Steel",3
user_178,A Game of Thrones,5
user_185,Never Let Me Go,4
user_60,Normal People,3
user_345,Foundation,3
user_168,Rebecca,2
user_318,Rebecca,2
user_357,Circe,4
user_27,A Brief History of Time,4
user_140,Into Thin Air,3
user_121,"Thinking, Fast and Slow",3
user_182,To Kill a Mockingbird,4
user_108,Rebecca,4
user_81,The Fellowship of the Ring,3
user_387,The Kite Runner,5
user_364,A Little Life,2
user_97,The Midnight Library,4
user_368,Where the Crawdads Sing,4
user_349,Great Expectations,2
user_118,Pride and Prejudice,5
user_372,The Night Circus,3
user_251,The Da Vinci Code,3
user_398,Rebecca,2
user_398,Anna Karenina,4
user_144,Great Expectations,3
user_150,The Kite Runner,3
user_215,A Little Life,3
user_342,"Thinking, Fast and Slow",4
user_196,Great Expectations,3
user_153,Anna Karenina,5
user_217,The Wright Brothers,3
user_8,Educated,3
user_338,The Fellowship of the Ring,4
user_363,The Hobbit,5
user_13,The Hobbit,5
user_81,To Kill a Mockingbird,4
user_158,Foundation,4
user_40,Dune,5
user_23,The Silence of the Lambs,4
user_369,War and Peace,3
user_2,Jane Eyre,5
user_88,The Great Gatsby,4
user_73,War and Peace,4
user_327,Where the Crawdads Sing,5
user_327,The Name of the Wind,3
user_88,Circe,3
user_86,Pride and Prejudice,4
user_120,The Girl with the Dragon Tattoo,4
user_267,The Silence of the Lambs,5
user_239,War and Peace,3
user_113,The Left Hand of Darkness,5
user_221,The Left Hand of Darkness,4
user_334,And Then There Were None,3
user_394,A Game of Thrones,5
user_292,Anna Karenina,4
user_110,Crime and Punishment,3
user_11,The Da Vinci Code,4
user_116,To Kill a Mockingbird,5
user_195,Dune,4
user_86,Into Thin Air,3
user_365,The Kite Runner,4
user_240,And Then There Were None,2
user_23,The Immortal Life of Henrietta Lacks,4
user_332,Jane Eyre,3
user_292,The Immortal Life of Henrietta Lacks,5
user_132,The Immortal Life of Henrietta Lacks,3
user_157,The Fellowship of the Ring,3
user_111,Foundation,3
user_186,The Left Hand of Darkness,5
user_72,Circe,4
user_359,Beloved,3
user_203,A Brief History of Time,3
user_210,"Thinking, Fast and Slow",4
user_356,Beloved,4
user_210,The Silence of the Lambs,5
user_278,Wuthering Heights,4
user_67,Anna Karenina,5
user_365,"Thinking, Fast and Slow",4
user_100,Foundation,3
user_227,The Night Circus,3
user_179,The Fellowship of the Ring,4
user_243,The Great Gatsby,3
user_24,Jane Eyre,4
user_98,Into Thin Air,2
user_17,Mistborn,4
user_16,"Thinking, Fast and Slow",3
user_356,Mistborn,3
user_114,Crime and Punishment,3
user_65,The Fellowship of the Ring,5
user_346,Dune,5
user_373,Wuthering Heights,2
user_51,Rebecca,2
user_283,Beloved,4
user_245,Sapiens,4
user_154,The Silence of the Lambs,3
user_208,A Brief History of Time,3
user_297,Great Expectations,3
user_82,Circe,4
user_101,Circe,3
user_115,Moby-Dick,5
user_91,"Thinking, Fast and Slow",4
user_146,The Hobbit,5
user_63,Into Thin Air,3
user_224,A Brief History of Time,4
user_112,The Immortal Life of Henrietta Lacks,3
user_269,The Hobbit,5
user_399,And Then There Were None,3
user_49,Rebecca,3
user_47,Pride and Prejudice,4
user_274,The Great Gatsby,4
user_97,The Silence of the Lambs,5
user_136,In Cold Blood,4
user_106,Dune,4
user_80,The Girl with the Dragon Tattoo,4
user_332,Ender's Game,3
user_296,Mistborn,3
user_239,The Road,3
user_256,A Brief History of Time,4
user_304,And Then There Were None,3
user_241,The Da Vinci Code,3
user_28,Crime and Punishment,3
user_186,The Da Vinci Code,4
user_137,A Little Life,4
user_11,Mistborn,4
user_188,A Brief History of Time,4
user_190,Ender's Game,3
user_131,Rebecca,4
user_128,To Kill a Mockingbird,3
user_222,The Silence of the Lambs,4
user_369,Educated,3
user_77,Great Expectations,3
user_375,Anna Karenina,5
user_198,Moby-Dick,4
user_75,Never Let Me Go,5
user_380,The Midnight Library,3
user_342,The Immortal Life of Henrietta Lacks,5
user_359,The Midnight Library,3
user_47,The Immortal Life of Henrietta Lacks,4
user_362,Beloved,4
user_385,The Immortal Life of Henrietta Lacks,5
user_120,Never Let Me Go,4
user_61,Mistborn,3
user_322,The Hound of the Baskervilles,4
user_74,Gone Girl,4
user_146,Normal People,3
user_330,The Kite Runner,4
user_68,A Brief History of Time,4
user_30,Circe,2
user_224,Normal People,3
user_136,Educated,4
user_30,Wuthering Heights,4
user_168,Where the Crawdads Sing,5
user_100,War and Peace,4
user_27,The Road,4
user_107,Normal People,4
user_172,Where the Crawdads Sing,5
user_161,Normal People,4
user_151,Educated,3
user_194,"Guns, Germs, and Steel",3
user_137,Beloved,4
user_40,Mistborn,3
user_399,A Little Life,3
user_331,The Great Gatsby,3
user_136,A Little Life,3
user_240,The Silence of the Lambs,4
user_352,The Girl with the Dragon Tattoo,4
user_93,"Thinking, Fast and Slow",4
user_3,In Cold Blood,3
user_279,Foundation,4
user_317,Jane Eyre,5
user_308,The Name of the Wind,3
user_379,Wuthering Heights,5
user_27,Dune,4
user_344,The Night Circus,2
user_226,Pride and Prejudice,3
user_30,Sapiens,3
user_43,Into Thin Air,2
user_103,The Girl with the Dragon Tattoo,4
user_11,The Immortal Life of Henrietta Lacks,4
user_349,Pride and Prejudice,3
user_27,Normal People,3
user_155,The Hound of the Baskervilles,4
user_9,Beloved,4
user_159,Mistborn,2
user_359,In Cold Blood,4
user_302,Educated,3
user_82,The Night Circus,3
user_181,The Fellowship of the Ring,4
user_167,Dune,4
user_153,A Game of Thrones,5
user_16,Foundation,4
user_92,A Little Life,2
user_328,Sapiens,4
user_218,A Game of Thrones,5
user_323,Crime and Punishment,2
user_11,The Kite Runner,3
user_93,The Immortal Life of Henrietta Lacks,4
user_305,"Thinking, Fast and Slow",4
user_142,The Night Circus,3
user_266,Mistborn,4
user_155,Educated,4
user_384,The Hound of the Baskervilles,4
user_62,Mistborn,3
user_334,Jane Eyre,4
user_86,The Kite Runner,4
user_255,In Cold Blood,3
user_191,Moby-Dick,5
user_58,Into Thin Air,4
user_121,Normal People,3
user_65,Circe,3
user_22,Great Expectations,3
user_226,The Hobbit,5
user_45,"Thinking, Fast and Slow",3
user_120,A Little Life,2
user_352,"Thinking, Fast and Slow",4
user_5,Pride and Prejudice,3
user_361,A Little Life,4
user_213,Sapiens,3
user_196,To Kill a Mockingbird,5
user_93,In Cold Blood,4
user_238,The Night Circus,3
user_89,To Kill a Mockingbird,4
user_208,The Night Circus,3
user_147,Beloved,5
user_12,To Kill a Mockingbird,4
user_148,The Name of the Wind,4
user_390,The Fellowship of the Ring,3
user_282,Sapiens,3
user_270,Wuthering Heights,3
user_353,The Midnight Library,4
user_100,Pride and Prejudice,3
user_48,Never Let Me Go,5
user_282,A Game of Thrones,4
user_387,Pride and Prejudice,3
user_15,Into Thin Air,4
user_269,The Fellowship of the Ring,4
user_134,Wuthering Heights,4
user_312,Circe,3
user_340,The Hobbit,5
user_2,Beloved,3
user_268,Sapiens,3
user_207,A Little Life,3
user_276,The Hobbit,4
user_336,Beloved,5
user_67,Jane Eyre,5
user_213,The Left Hand of Darkness,4
user_16,In Cold Blood,3
user_7,Educated,4
user_274,Anna Karenina,4
user_292,Never Let Me Go,5
user_377,A Little Life,4
user_326,Gone Girl,3
user_89,Ender's Game,4
user_311,A Little Life,4
user_42,Beloved,3
user_156,The Hobbit,5
user_96,The Da Vinci Code,2
user_329,The Fellowship of the Ring,5
user_356,Never Let Me Go,4
user_5,The Night Circus,2
user_295,Beloved,4
user_215,Where the Crawdads Sing,4
user_288,Educated,3
user_66,Neuromancer,4
user_287,The Night Circus,4
user_376,Circe,4
user_226,A Game of Thrones,4
user_139,Into Thin Air,3
user_113,War and Peace,3
user_189,Sapiens,4
user_229,The Silence of the Lambs,4
user_215,Moby-Dick,5
user_53,The Silence of the Lambs,4
user_339,Normal People,4
user_312,The Silence of the Lambs,3
user_273,Wuthering Heights,4
user_357,Where the Crawdads Sing,3
user_272,Foundation,5
user_396,Educated,3
user_31,Never Let Me Go,4
user_26,Into Thin Air,2
user_74,Wuthering Heights,4
user_291,Sapiens,5
user_233,Never Let Me Go,5
user_143,The Name of the Wind,3
user_206,The Road,2
user_47,The Da Vinci Code,4
user_364,The Name of the Wind,2
user_44,Into Thin Air,4
user_295,The Da Vinci Code,4
user_113,And Then There Were None,2
user_126,Wuthering Heights,3
user_287,Dune,5
user_290,A Little Life,3
user_298,Beloved,4
user_387,Ender's Game,4
user_88,"Guns, Germs, and Steel",3
user_30,The Kite Runner,4
user_377,The Immortal Life of Henrietta Lacks,3
user_119,Where the Crawdads Sing,5
user_319,A Game of Thrones,4
user_314,A Brief History of Time,2
user_321,Into Thin Air,4
user_79,"Thinking, Fast and Slow",4
user_21,The Hobbit,4
user_383,The Silence of the Lambs,5
user_63,The Immortal Life of Henrietta Lacks,4
user_124,Never Let Me Go,5
user_111,Circe,4
user_315,Neuromancer,4
user_40,A Brief History of Time,4
user_12,The Girl with the Dragon Tattoo,3
user_0,Circe,4
user_351,Neuromancer,4
user_275,Normal People,4
user_143,Educated,4
user_346,The Wright Brothers,3
user_289,Neuromancer,3
user_315,War and Peace,4
user_61,The Fellowship of the Ring,4
user_346,Mistborn,3
user_308,The Da Vinci Code,3
user_1,Jane Eyre,4
user_8,The Immortal Life of Henrietta Lacks,4
user_274,And Then There Were None,3
user_27,Sapiens,4
user_24,Moby-Dick,4
user_132,Beloved,3
user_29,Into Thin Air,4
user_186,War and Peace,4
user_128,A Brief History of Time,2
user_340,War and Peace,4
user_148,The Left Hand of Darkness,4
user_146,The Night Circus,3
user_90,The Midnight Library,2
user_208,Normal People,3
user_202,The Silence of the Lambs,4
user_94,A Brief History of Time,5
user_151,The Silence of the Lambs,4
user_39,"Thinking, Fast and Slow",4
user_30,Dune,4
user_165,The Immortal Life of Henrietta Lacks,4
user_392,The Night Circus,2
user_194,War and Peace,4
user_379,Ender's Game,3
user_311,The Wright Brothers,5
user_306,Where the Crawdads Sing,5
user_378,A Little Life,2
user_299,"Thinking, Fast and Slow",4
user_297,To Kill a Mockingbird,5
user_305,A Little Life,3
user_71,The Hound of the Baskervilles,5
user_112,Great Expectations,2
user_204,The Hound of the Baskervilles,5
user_27,The Night Circus,2
user_179,The Midnight Library,4
user_349,The Da Vinci Code,2
user_345,Circe,2
user_258,"Thinking, Fast and Slow",2
user_179,Great Expectations,3
user_359,Educated,3
user_366,The Hobbit,4
user_389,Sapiens,4
user_274,Circe,3
user_165,Mistborn,3
user_386,Pride and Prejudice,4
user_260,In Cold Blood,4
user_259,Great Expectations,3
user_43,To Kill a Mockingbird,4
user_96,The Left Hand of Darkness,3
user_99,Circe,2
user_90,Beloved,3
user_39,The Wright Brothers,4
user_318,Never Let Me Go,5
user_287,Foundation,5
user_234,Great Expectations,4
user_139,A Brief History of Time,4
user_6,The Fellowship of the Ring,4
user_297,War and Peace,4
user_383,Into Thin Air,3
user_141,Normal People,3
user_13,Educated,3
user_280,The Hound of the Baskervilles,4
user_303,Great Expectations,3
user_181,The Great Gatsby,3
user_359,The Da Vinci Code,3
user_30,"Guns, Germs, and Steel",2
user_278,A Game of Thrones,5
user_80,Where the Crawdads Sing,5
user_304,Normal People,3
user_322,The Left Hand of Darkness,4
user_257,War and Peace,4
user_73,To Kill a Mockingbird,5
user_14,The Da Vinci Code,3
user_312,To Kill a Mockingbird,4
user_199,"Guns, Germs, and Steel",3
user_142,Never Let Me Go,3
user_347,The Night Circus,4
user_99,Ender's Game,3
user_218,Wuthering Heights,3
user_306,The Da Vinci Code,3
user_398,Mistborn,2
user_47,Crime and Punishment,3
user_103,The Silence of the Lambs,5
user_177,And Then There Were None,2
user_135,Normal People,5
user_241,Crime and Punishment,4
user_327,The Night Circus,2
user_296,The Hobbit,5
user_52,"Guns, Germs, and Steel",3
user_238,Pride and Prejudice,3
user_130,A Little Life,3
user_171,The Wright Brothers,3
